Date/Time,C38130:Zone Outdoor Air Drybulb Temperature [C](TimeStep),OCCU,C38130:Zone Windows Total Transmitted Solar Radiation Energy [J](TimeStep),C38130:Daylighting Reference Point 1 Illuminance [lux](TimeStep),C38130:Zone Mean Air Temperature [C](TimeStep),C38130:Zone Air Heat Balance Surface Convection Rate [W](TimeStep),ZoneCO2,VAV_SYSTEM SUPPLY FAN OUTLET:System Node Temperature [C](TimeStep),VAV_SYSTEM SUPPLY FAN OUTLET:System Node Pressure [Pa](TimeStep),SupplyFlow,SupplyCO2
 07/10  16:45:00,22.748375,1,46882.40704,112.1682043,24.00113479,276.374471,568.782957,12.82245815,100097.506,2.10E-02,550.9443208
 07/10  16:50:00,22.63170833,1,45775.77018,109.4382288,24.00113537,275.3414148,568.9197247,12.82230127,100096.9104,2.07E-02,551.0610221
 07/10  16:55:00,22.51504167,1,44664.99438,106.7028587,24.00113385,274.4301294,569.0595565,12.82202207,100096.3149,2.05E-02,551.181499
 07/10  17:00:00,22.398375,1,43550.42646,103.9634001,24.00113058,273.6014143,569.2015416,12.8218251,100095.7193,2.02E-02,551.3046751
 07/10  17:05:00,22.39004167,0,42432.40927,101.3898223,24.00122587,265.3914073,559.3120896,13.16828382,100095.7193,1.68E-02,551.4297479
 07/10  17:10:00,22.38170833,0,41311.28108,98.80882171,24.00126658,259.6416522,544.3850879,12.9905524,100095.7193,1.54E-02,542.718255
 07/10  17:15:00,22.373375,0,40187.375,96.22137886,23.99659855,256.896347,529.2158145,12.80037708,100095.7193,1.54E-02,529.5692482
 07/10  17:20:00,22.36504167,0,39061.01834,93.62847926,23.98675198,255.7534143,515.7383538,12.80027936,100095.7193,1.54E-02,516.2068275
 07/10  17:25:00,22.35670833,0,37932.53191,91.03112222,23.97459838,255.4335137,504.1613783,12.80025123,100095.7193,1.54E-02,504.3347031
 07/10  17:30:00,22.348375,0,36802.22932,88.43033035,23.96256831,255.3313791,494.1622732,12.80022095,100095.7193,1.54E-02,494.136692
 07/10  17:35:00,22.34004167,0,35710.70576,85.56642354,23.95149315,255.2010882,485.4181001,12.80019598,100095.7193,1.54E-02,485.328607
 07/10  17:40:00,22.33170833,0,34635.35953,82.760875,23.9413899,255.0914835,477.7137761,12.8001764,100095.7193,1.54E-02,477.6259757
 07/10  17:45:00,22.323375,0,33576.38515,80.01454582,23.93174858,254.8587701,470.9100854,12.80016063,100095.7193,1.54E-02,470.8393342
 07/10  17:50:00,22.31504167,0,32533.92779,77.32823431,23.92227965,254.6515628,464.902773,12.80014744,100095.7193,1.54E-02,464.8460493
 07/10  17:55:00,22.30670833,0,31508.07666,74.70267525,23.9129112,254.4588031,459.6021044,12.80013616,100095.7193,1.54E-02,459.5542839
 07/10  18:00:00,22.298375,0,30498.85653,72.13853654,23.90367018,254.2816391,454.9269063,12.80012648,100095.7193,1.54E-02,454.8849921
 07/10  18:05:00,22.26504167,0,29506.21683,69.72874735,23.89332121,254.2372691,450.8038257,12.80011293,100095.7193,1.54E-02,450.7666693
 07/10  18:10:00,22.23170833,0,26850.47077,66.88829684,23.88086941,254.0156588,447.1675878,12.80010341,100095.7193,1.54E-02,447.1346998
 07/10  18:15:00,22.198375,0,25932.1574,64.37205696,23.86711831,254.2186932,443.9605816,12.80009372,100095.7193,1.54E-02,443.9315839
 07/10  18:20:00,22.16504167,0,25020.72304,61.91665848,23.85314642,254.5671252,441.1320741,12.800085,100095.7193,1.54E-02,441.1065728
 07/10  18:25:00,22.13170833,0,24127.59871,59.52116589,23.83919449,254.7985199,438.6373765,12.80007759,100095.7193,1.54E-02,438.6149764
 07/10  18:30:00,22.098375,0,23252.49784,57.18438421,23.82533683,255.0822226,436.4370966,12.80007141,100095.7193,1.54E-02,436.4174289
 07/10  18:35:00,22.06504167,0,22024.87622,53.91978261,23.81129743,255.2470479,434.4964957,12.80006623,100095.7193,1.54E-02,434.4792302
 07/10  18:40:00,22.03170833,0,20847.52124,50.80869006,23.79683591,255.372714,432.7849346,12.80006187,100095.7193,1.54E-02,432.7697794
 07/10  18:45:00,21.998375,0,19719.83401,47.84577559,23.78181485,255.4592969,431.2753888,12.80005819,100095.7193,1.54E-02,431.262087
 07/10  18:50:00,21.96504167,0,18640.99885,45.02477571,23.76610259,255.4793338,429.944022,12.80005508,100095.7193,1.54E-02,429.9323471
 07/10  18:55:00,21.93170833,0,17609.92097,42.33831286,23.74954307,255.421746,428.7698103,12.80005245,100095.7193,1.54E-02,428.759563
 07/10  19:00:00,21.898375,0,16625.13461,39.87517069,23.73197839,255.284971,427.7342103,12.80005024,100095.7193,1.54E-02,427.7252148
 07/10  19:05:00,21.848375,0,14319.87179,32.0946983,23.71169291,254.8263946,426.8208318,12.80005425,100096.0171,1.54E-02,426.8129679
 07/10  19:10:00,21.798375,0,13419.74496,27.14985699,23.68881839,254.7240238,426.0152422,12.80005536,100096.3149,1.54E-02,426.0083844
 07/10  19:15:00,21.748375,0,12555.18287,22.64868295,23.66422476,254.7305064,425.3047287,12.80005804,100096.6127,1.54E-02,425.2987507
 07/10  19:20:00,21.698375,0,11719.38678,18.55977729,23.63840605,254.6654757,424.6780825,12.80006089,100096.9104,1.54E-02,424.6728683
 07/10  19:25:00,21.648375,0,10340.01651,13.91037056,23.61104925,254.3413995,424.1254152,12.80006331,100097.2082,1.54E-02,424.1208636
 07/10  19:30:00,21.598375,0,9558.387281,10.8854926,23.58203642,254.0083412,423.6380023,12.80006523,100097.506,1.54E-02,423.634026
 07/10  19:35:00,21.548375,0,8576.908263,8.2382502,23.55122872,253.543429,423.2081464,12.80006675,100097.8038,1.54E-02,423.2046702
 07/10  19:40:00,21.498375,0,7571.7847,5.935896095,23.51854389,252.9848875,422.8290567,12.80006798,100098.1016,1.54E-02,422.8260155
 07/10  19:45:00,21.448375,0,6568.109774,3.97757362,23.48414854,252.4239456,422.4947424,12.80006898,100098.3994,1.54E-02,422.4920802
 07/10  19:50:00,21.398375,0,0,0,23.44532667,250.524082,422.1999203,12.80006979,100098.6971,1.54E-02,422.197587
 07/10  19:55:00,21.348375,0,0,0,23.40401227,249.9823487,421.9399293,12.80007038,100098.9949,1.54E-02,421.9378819
 07/10  20:00:00,21.298375,0,0,0,23.36230574,249.572437,421.7106569,12.80007089,100099.2927,1.54E-02,421.7088592
 07/10  20:05:00,21.11504167,0,0,0,23.31352583,249.4559827,421.5084407,12.80005876,100099.2927,1.54E-02,421.506896
 07/10  20:10:00,20.93170833,0,0,0,23.25684103,250.4947187,421.330073,12.80005366,100099.2927,1.54E-02,421.3287663
 07/10  20:15:00,20.748375,0,0,0,23.1955059,252.3483489,421.1727422,12.80004582,100099.2927,1.54E-02,421.1716444
 07/10  20:20:00,20.56504167,0,0,0,23.13271258,254.5268581,421.0339738,12.80003834,100099.2927,1.54E-02,421.0330537
 07/10  20:25:00,20.38170833,0,0,0,23.07001448,256.7604857,420.911584,12.8000324,100099.2927,1.54E-02,420.9108144
 07/10  20:30:00,20.198375,0,0,0,23.00775611,258.9941953,420.8036448,12.80002799,100099.2927,1.54E-02,420.8030028
 07/10  20:35:00,20.01504167,0,0,0,22.94587936,261.2526004,420.7084539,12.80002481,100099.2927,1.54E-02,420.7079205
 07/10  20:40:00,19.83170833,0,0,0,22.8843417,263.5543763,420.6245092,12.80002256,100099.2927,1.54E-02,420.6240681
 07/10  20:45:00,19.648375,0,0,0,22.8231757,265.8977505,420.5504851,12.80002105,100099.2927,1.54E-02,420.5501223
 07/10  20:50:00,19.46504167,0,0,0,22.76242865,268.2727848,420.485212,12.80002015,100099.2927,1.54E-02,420.4849154
 07/10  20:55:00,19.28170833,0,0,0,22.70211714,270.669601,420.4276579,12.80001977,100099.2927,1.54E-02,420.4274171
 07/10  21:00:00,19.098375,0,0,0,22.6422228,273.082234,420.3769122,12.80001983,100099.2927,1.54E-02,420.3767184
 07/10  21:05:00,18.95670833,0,0,0,22.58494452,275.3453793,420.3321763,12.80000207,100099.5905,1.54E-02,420.3320172
 07/10  21:10:00,18.81504167,0,0,0,22.53039038,277.2215725,420.2927423,12.79999442,100099.8883,1.54E-02,420.2926099
 07/10  21:15:00,18.673375,0,0,0,22.47744112,278.8618898,420.2579832,12.79998289,100100.186,1.54E-02,420.257873
 07/10  21:20:00,18.53170833,0,0,0,22.42517207,280.4613188,420.2273451,12.79997182,100100.4838,1.54E-02,420.2272541
 07/10  21:25:00,18.39004167,0,0,0,22.3732379,282.0963669,420.2003398,12.79996296,100100.7816,1.54E-02,420.2002654
 07/10  21:30:00,18.248375,0,0,0,22.32163554,283.7701339,420.176537,12.79995641,100101.0794,1.54E-02,420.1764768
 07/10  21:35:00,18.10670833,0,0,0,22.27042463,285.4652231,420.1555573,12.79995175,100101.3772,1.54E-02,420.1555092
 07/10  21:40:00,17.96504167,0,0,0,22.21961605,287.1713472,420.1370664,12.79994857,100101.675,1.54E-02,420.1370284
 07/10  21:45:00,17.823375,0,0,0,22.16917948,288.8874031,420.1207694,12.79994658,100101.9727,1.54E-02,420.12074
 07/10  21:50:00,17.68170833,0,0,0,22.11907675,290.6153185,420.1064065,12.79994555,100102.2705,1.54E-02,420.1063842
 07/10  21:55:00,17.54004167,0,0,0,22.06927845,292.3560766,420.0937486,12.79994536,100102.5683,1.54E-02,420.0937322
 07/10  22:00:00,17.398375,0,0,0,22.0197636,294.1092202,420.0825935,12.79994586,100102.8661,1.54E-02,420.0825819
 07/10  22:05:00,17.34004167,0,0,0,21.97482531,295.4422698,420.072764,12.79996783,100102.5683,1.54E-02,420.0727556
 07/10  22:10:00,17.28170833,0,0,0,21.93462122,295.9620371,420.0641031,12.79997878,100102.2705,1.54E-02,420.0640969
 07/10  22:15:00,17.223375,0,0,0,21.8970416,296.0293399,420.0564723,12.7999945,100101.9727,1.54E-02,420.0564677
 07/10  22:20:00,17.16504167,0,0,0,21.86037094,295.9993266,420.0497492,12.80000978,100101.675,1.54E-02,420.0497458
 07/10  22:25:00,17.10670833,0,0,0,21.82400152,296.0222835,420.0438258,12.80002271,100101.3772,1.54E-02,420.0438234
 07/10  22:30:00,17.048375,0,0,0,21.7879661,296.1029838,420.0386072,12.8000333,100101.0794,1.54E-02,420.0386056
 07/10  22:35:00,16.99004167,0,0,0,21.75240509,296.2087091,420.0340095,12.80004207,100100.7816,1.54E-02,420.0340086
 07/10  22:40:00,16.93170833,0,0,0,21.717361,296.3215992,420.0299589,12.80004945,100100.4838,1.54E-02,420.0299585
 07/10  22:45:00,16.873375,0,0,0,21.6827975,296.4413019,420.0263904,12.80005572,100100.186,1.54E-02,420.0263904
 07/10  22:50:00,16.81504167,0,0,0,21.64866381,296.5727852,420.0232467,12.80006105,100099.8883,1.54E-02,420.023247
 07/10  22:55:00,16.75670833,0,0,0,21.61492517,296.7188832,420.0204772,12.80006558,100099.5905,1.54E-02,420.0204777
 07/10  23:00:00,16.698375,0,0,0,21.5815616,296.8795504,420.0180374,12.80006941,100099.2927,1.54E-02,420.0180381
 07/10  23:05:00,16.66504167,0,0,0,21.54986828,296.9394996,420.0158882,12.80007307,100099.5905,1.54E-02,420.015889
 07/10  23:10:00,16.63170833,0,0,0,21.51988331,296.7621881,420.0139951,12.80007592,100099.8883,1.54E-02,420.0139957
 07/10  23:15:00,16.598375,0,0,0,21.49095579,296.4576858,420.0123274,12.80007831,100100.186,1.54E-02,420.0123281
 07/10  23:20:00,16.56504167,0,0,0,21.46255378,296.1332189,420.0108585,12.80008024,100100.4838,1.54E-02,420.0108591
 07/10  23:25:00,16.53170833,0,0,0,21.43448186,295.8341015,420.0095645,12.8000818,100100.7816,1.54E-02,420.0095651
 07/10  23:30:00,16.498375,0,0,0,21.40674007,295.5615562,420.0084248,12.80008308,100101.0794,1.54E-02,420.0084253
 07/10  23:35:00,16.46504167,0,0,0,21.3793621,295.3053257,420.0074208,12.80008415,100101.3772,1.54E-02,420.0074213
 07/10  23:40:00,16.43170833,0,0,0,21.35235247,295.0595782,420.0065364,12.80008504,100101.675,1.54E-02,420.0065369
 07/10  23:45:00,16.398375,0,0,0,21.32569188,294.8237942,420.0057574,12.80008578,100101.9727,1.54E-02,420.0057578
 07/10  23:50:00,16.36504167,0,0,0,21.29935676,294.599115,420.0050713,12.80008638,100102.2705,1.54E-02,420.0050716
 07/10  23:55:00,16.33170833,0,0,0,21.2733286,294.3860786,420.0044668,12.80008687,100102.5683,1.54E-02,420.0044672
 07/10  24:00:00,16.298375,0,0,0,21.24783994,294.2950677,420.0039344,12.80008725,100102.8661,1.54E-02,420.0039348
 07/11  00:05:00,16.16504167,0,0,0,21.21712007,294.4128685,420.0034654,12.80007781,100102.8661,1.54E-02,420.0034658
 07/11  00:10:00,16.03170833,0,0,0,21.18102619,295.7179868,420.0030522,12.80007377,100102.8661,1.54E-02,420.0030527
 07/11  00:15:00,15.898375,0,0,0,21.14225584,297.6002143,420.0026882,12.80006794,100102.8661,1.54E-02,420.0026887
 07/11  00:20:00,15.76504167,0,0,0,21.1029426,299.6173448,420.0023675,12.8000627,100102.8661,1.54E-02,420.002368
 07/11  00:25:00,15.63170833,0,0,0,21.06378781,301.5780194,420.0020849,12.80006365,100102.8661,1.54E-02,420.0020855
 07/11  00:30:00,15.498375,0,0,0,21.02468844,303.4792636,420.0018361,12.80006073,100102.8661,1.54E-02,420.0018366
 07/11  00:35:00,15.36504167,0,0,0,20.98541993,305.3626125,420.0016168,12.80005868,100102.8661,1.54E-02,420.0016174
 07/11  00:40:00,15.23170833,0,0,0,20.94588257,307.2458073,420.0014237,12.80005725,100102.8661,1.54E-02,420.0014242
 07/11  00:45:00,15.098375,0,0,0,20.90609398,309.1359833,420.0012536,12.80005629,100102.8661,1.54E-02,420.0012541
 07/11  00:50:00,14.96504167,0,0,0,20.86610389,311.0274461,420.0011038,12.80005573,100102.8661,1.54E-02,420.0011043
 07/11  00:55:00,14.83170833,0,0,0,20.82594745,312.9162847,420.0009719,12.80005552,100102.8661,1.54E-02,420.0009723
 07/11  01:00:00,14.698375,0,0,0,20.78564164,314.8020497,420.0008557,12.80005559,100102.8661,1.54E-02,420.0008561
 07/11  01:05:00,14.648375,0,0,0,20.74959623,316.2749452,420.0007533,12.80004453,100102.5683,1.54E-02,420.0007537
 07/11  01:10:00,14.598375,0,0,0,20.71798745,316.8993609,420.0006632,12.80003946,100102.2705,1.54E-02,420.0006636
 07/11  01:15:00,14.548375,0,0,0,20.68867295,317.0477455,420.0005839,12.80003164,100101.9727,1.54E-02,420.0005842
 07/11  01:20:00,14.498375,0,0,0,20.65991908,317.0873953,420.0005141,12.80002375,100101.675,1.54E-02,420.0005144
 07/11  01:25:00,14.448375,0,0,0,20.63112998,317.1738453,420.0004526,12.800017,100101.3772,1.54E-02,420.0004529
 07/11  01:30:00,14.398375,0,0,0,20.6023649,317.3119227,420.0003985,12.80001161,100101.0794,1.54E-02,420.0003987
 07/11  01:35:00,14.348375,0,0,0,20.57379211,317.4687291,420.0003508,12.80000739,100100.7816,1.54E-02,420.000351
 07/11  01:40:00,14.298375,0,0,0,20.54548029,317.627298,420.0003089,12.80000411,100100.4838,1.54E-02,420.000309
 07/11  01:45:00,14.248375,0,0,0,20.51741559,317.7871947,420.0002719,12.80000156,100100.186,1.54E-02,420.0002721
 07/11  01:50:00,14.198375,0,0,0,20.48956437,317.9526442,420.0002394,12.79999963,100099.8883,1.54E-02,420.0002395
 07/11  01:55:00,14.148375,0,0,0,20.4619093,318.1283996,420.0002107,12.79999822,100099.5905,1.54E-02,420.0002109
 07/11  02:00:00,14.098375,0,0,0,20.43442835,318.3058228,420.0001855,12.79999726,100099.2927,1.54E-02,420.0001856
 07/11  02:05:00,13.948375,0,0,0,20.4018076,318.977822,420.0001633,12.80001929,100099.2927,1.54E-02,420.0001634
 07/11  02:10:00,13.798375,0,0,0,20.36389112,320.7014728,420.0001438,12.80002979,100099.2927,1.54E-02,420.0001439
 07/11  02:15:00,13.648375,0,0,0,20.32323355,322.9777126,420.0001266,12.8000462,100099.2927,1.54E-02,420.0001267
 07/11  02:20:00,13.498375,0,0,0,20.2818912,325.3853109,420.0001114,12.80006303,100099.2927,1.54E-02,420.0001115
 07/11  02:25:00,13.348375,0,0,0,20.24054631,327.7292164,420.000098,12.80007785,100099.2927,1.54E-02,420.0000981
 07/11  02:30:00,13.198375,0,0,0,20.19914161,330.02489,420.0000863,12.80009025,100099.2927,1.54E-02,420.0000864
 07/11  02:35:00,13.048375,0,0,0,20.15747556,332.2938713,420.0000759,12.8001006,100099.2927,1.54E-02,420.000076
 07/11  02:40:00,12.898375,0,0,0,20.11546567,334.563257,420.0000668,12.80010933,100099.2927,1.54E-02,420.0000669
 07/11  02:45:00,12.748375,0,0,0,20.07312777,336.8324507,420.0000588,12.80011678,100099.2927,1.54E-02,420.0000589
 07/11  02:50:00,12.598375,0,0,0,20.03049905,339.0954018,420.0000517,12.80012319,100099.2927,1.54E-02,420.0000518
 07/11  02:55:00,12.448375,0,0,0,19.98760241,341.3492552,420.0000455,12.80012868,100099.2927,1.54E-02,420.0000456
 07/11  03:00:00,12.298375,0,0,0,19.94444672,343.5940863,420.0000401,12.8001334,100099.2927,1.54E-02,420.0000401
 07/11  03:05:00,12.21504167,0,0,0,19.90466708,345.5338406,420.0000352,12.80012885,100099.2927,1.54E-02,420.0000353
 07/11  03:10:00,12.13170833,0,0,0,19.86841548,346.7693511,420.000031,12.80012807,100099.2927,1.54E-02,420.000031
 07/11  03:15:00,12.048375,0,0,0,19.8339308,347.6063688,420.0000273,12.80012441,100099.2927,1.54E-02,420.0000273
 07/11  03:20:00,11.96504167,0,0,0,19.79979257,348.3512089,420.000024,12.80012003,100099.2927,1.54E-02,420.000024
 07/11  03:25:00,11.88170833,0,0,0,19.76552143,349.1331938,420.0000211,12.80011605,100099.2927,1.54E-02,420.0000211
 07/11  03:30:00,11.798375,0,0,0,19.73117584,349.9553783,420.0000186,12.8001128,100099.2927,1.54E-02,420.0000186
 07/11  03:35:00,11.71504167,0,0,0,19.69689803,350.7891111,420.0000163,12.80011021,100099.2927,1.54E-02,420.0000164
 07/11  03:40:00,11.63170833,0,0,0,19.66274217,351.619318,420.0000144,12.80010813,100099.2927,1.54E-02,420.0000144
 07/11  03:45:00,11.548375,0,0,0,19.62869361,352.4462493,420.0000126,12.80010643,100099.2927,1.54E-02,420.0000127
 07/11  03:50:00,11.46504167,0,0,0,19.59472481,353.2745942,420.0000111,12.80010503,100099.2927,1.54E-02,420.0000111
 07/11  03:55:00,11.38170833,0,0,0,19.56082094,354.1070307,420.0000098,12.8001039,100099.2927,1.54E-02,420.0000098
 07/11  04:00:00,11.298375,0,0,0,19.52697846,354.9437077,420.0000086,12.80010299,100099.2927,1.54E-02,420.0000086
 07/11  04:05:00,11.36504167,0,0,0,19.50129821,355.0737923,420.0000076,12.80008808,100099.5905,1.54E-02,420.0000076
 07/11  04:10:00,11.43170833,0,0,0,19.48401487,353.6135609,420.0000067,12.80008025,100099.8883,1.54E-02,420.0000067
 07/11  04:15:00,11.498375,0,0,0,19.47115936,351.2953267,420.0000059,12.80006823,100100.186,1.54E-02,420.0000059
 07/11  04:20:00,11.56504167,0,0,0,19.45957263,348.8005088,420.0000052,12.8000555,100100.4838,1.54E-02,420.0000052
 07/11  04:25:00,11.63170833,0,0,0,19.44818751,346.4069064,420.0000045,12.80004402,100100.7816,1.54E-02,420.0000045
 07/11  04:30:00,11.698375,0,0,0,19.43711372,344.1167022,420.000004,12.80003437,100101.0794,1.54E-02,420.000004
 07/11  04:35:00,11.76504167,0,6865.722045,20.59099277,19.43073589,343.7199366,420.0000035,12.80002644,100101.3772,1.54E-02,420.0000035
 07/11  04:40:00,11.83170833,0,83891.07625,33.72596274,19.47646755,363.8792731,420.0000031,12.80002087,100101.675,1.54E-02,420.0000031
 07/11  04:45:00,11.898375,0,95761.2176,50.75764804,19.55597605,366.3200142,420.0000027,12.80002762,100101.9727,1.54E-02,420.0000027
 07/11  04:50:00,11.96504167,0,113857.5529,78.21018909,19.6423971,366.4242727,420.0000024,12.80003061,100102.2705,1.54E-02,420.0000024
 07/11  04:55:00,12.03170833,0,132577.0108,119.1868191,19.72858087,369.1945524,420.0000021,12.80002791,100102.5683,1.54E-02,420.0000021
 07/11  05:00:00,12.098375,0,151818.8129,178.5663503,19.81927151,373.9630183,420.0000019,12.80002423,100102.8661,1.54E-02,420.0000019
 07/11  05:05:00,12.20670833,0,177856.0765,266.1062525,19.92562904,381.0195176,420.0000016,12.80004216,100102.8661,1.54E-02,420.0000016
 07/11  05:10:00,12.31504167,0,194117.0114,332.8770425,20.04544747,385.2949071,420.0000014,12.80005166,100102.8661,1.54E-02,420.0000014
 07/11  05:15:00,12.423375,0,210788.2882,404.6509186,20.17304693,389.0273686,420.0000013,12.800065,100102.8661,1.54E-02,420.0000013
 07/11  05:20:00,12.53170833,0,227791.5836,478.9795293,20.30596797,393.3139631,420.0000011,12.80007697,100102.8661,1.54E-02,420.0000011
 07/11  05:25:00,12.64004167,0,245059.3653,553.0195465,20.4444637,398.1791392,420.000001,12.80008653,100102.8661,1.54E-02,420.000001
 07/11  05:30:00,12.748375,0,262532.3493,623.6066903,20.58925562,403.3851785,420.0000009,12.80009405,100102.8661,1.54E-02,420.0000009
 07/11  05:35:00,12.85670833,0,281184.4277,737.0139799,20.74070005,408.8799862,420.0000008,12.80010101,100102.8661,1.54E-02,420.0000008
 07/11  05:40:00,12.96504167,0,297247.7073,783.5948054,20.89696566,413.8222712,420.0000007,12.80011698,100102.8661,1.54E-02,420.0000007
 07/11  05:45:00,13.073375,0,313125.2704,813.6961222,21.05650513,418.789099,420.0000006,12.80012172,100102.8661,1.54E-02,420.0000006
 07/11  05:50:00,13.18170833,0,328839.0102,822.2077336,21.21884748,423.9588006,420.0000005,12.80012529,100102.8661,1.54E-02,420.0000005
 07/11  05:55:00,13.29004167,0,344395.9708,808.500482,21.38400557,429.2716736,420.0000005,12.80012797,100102.8661,1.54E-02,420.0000005
 07/11  06:00:00,13.398375,0,359793.5225,769.0500295,21.55191122,434.6466453,420.0000004,12.8001299,100102.8661,1.54E-02,420.0000004
 07/11  06:05:00,13.59004167,0,374667.7857,822.45255,21.72662294,439.5720467,420.0000004,12.80011633,100102.5683,1.54E-02,420.0000004
 07/11  06:10:00,13.78170833,0,389770.5362,874.5971247,21.90793993,443.684139,420.0000003,12.80010974,100102.2705,1.54E-02,420.0000003
 07/11  06:15:00,13.973375,0,404665.319,924.9017097,22.09338085,447.3421252,420.0000003,12.80009884,100101.9727,1.54E-02,420.0000003
 07/11  06:20:00,14.16504167,0,419337.2252,972.7852922,22.28089748,450.8960344,420.0000002,12.8000874,100101.675,1.54E-02,420.0000002
 07/11  06:25:00,14.35670833,0,433769.7915,1017.670656,22.46942164,454.4120221,420.0000002,12.8000772,100101.3772,1.54E-02,420.0000002
 07/11  06:30:00,14.548375,0,447945.6874,1058.986712,22.65857388,457.9298846,420.0000002,12.80006854,100101.0794,1.54E-02,420.0000002
